city,lng,lat
Thinadhoo,72.9967,0.5303
Funadhoo,73.2901,6.1509
Cantemir,28.2008,46.2781
Bangued,120.6155,17.5982
Alibunar,20.9658,45.0808
Rietavas,21.9278,55.725
Mambajao,124.7156,9.2504
Pehčevo,22.8906,41.7592
Qaqortoq,-46.0333,60.7167
Louang Namtha,101.4167,20.95
Kaabong,34.12,3.5204
Kulhudhuffushi,73.0702,6.6223
Naval,124.3952,11.5612
Pļaviņas,25.7217,56.6161
Probištip,22.1767,41.9936
Mullingar,-7.35,53.5333
Aasiaat,-52.8694,68.7097
Porto Inglês,-23.2083,15.1375
Lethem,-59.8,3.3833
Dhihdhoo,73.114,6.8874
Balaka,34.9591,-14.9889
Mosta,14.4256,35.9092
Mabaruma,-59.7833,8.2
Mandalgovĭ,106.2708,45.7667
Viļāni,26.9253,56.5528
Saulkrasti,24.4164,57.2636
Lendava,16.4499,46.5662
Kudahuvadhoo,72.8936,2.6717
Kapchorwa,34.4509,1.3965
São Domingos,-23.5625,15.025
Rūjiena,25.3261,57.8969
Arima,-61.2823,10.6374
Novo Selo,22.88,41.4128
Rasdhoo,72.9919,4.2631
Kerewan,-16.095,13.494
Koknese,25.4333,56.65
Kolonia,158.2083,6.9639
Żabbar,14.535,35.8761
Brocēni,22.5664,56.6833
Al Wakrah,51.61,25.18
Tallaght,-6.3411,53.2878
Barclayville,-8.1667,4.8
Salacgrīva,24.3586,57.7494
Floriana,14.5083,35.8958
Swieqi,14.48,35.9225
Škofja Loka,14.3064,46.1655
Iba,119.978,15.3276
Kllokot,21.3833,42.3667
Cestos City,-9.5817,5.4697
Bundibugyo,30.0634,0.7085
Demir Hisar,21.2031,41.2208
Garoowe,48.4833,8.4
Demir Kapija,22.2422,41.4114
Domžale,14.6,46.1333
Lingayen,120.2319,16.0218
Fuerte Olimpo,-57.9,-21.0696
Birštonas,24.0292,54.6056
Akmenė,22.9,56.3167
Banlung,106.9873,13.7394
Phủ Lý,105.9122,20.5453
Basse-Terre,-61.7167,16.0
Nida,21.0053,55.304
Wicklow,-6.0494,52.975
Ilūkste,26.2967,55.9781
Cospicua,14.5275,35.8856
Kalkara,14.5328,35.8892
Auce,22.8942,56.4611
Romblon,122.2708,12.5751
Ravne na Koroškem,14.9642,46.5437
Thulusdhoo,73.6517,4.3742
Clonmel,-7.7039,52.355
Wexford,-6.4575,52.3342
Naklo,14.3176,46.2749
Marsaskala,14.5619,35.8669
Marka,44.7703,1.7156
Viligili,73.4353,0.7539
Cidade Velha,-23.6042,14.9167
Oshakati,15.6833,-17.8
Priekule,21.5933,56.4472
Ķegums,24.7214,56.7444
Alabel,125.2905,6.1018
Chiradzulu,35.2,-15.7167
Lija,14.4464,35.9006
Dagda,27.5369,56.0947
Bariadi,33.9833,-2.8
Onverwacht,-55.2,5.6
Same,125.65,-9.0
Hoima,31.3436,1.4356
Baler,121.5607,15.7589
Żejtun,14.5331,35.8558
Geita,32.2294,-2.8714
Ennis,-8.9807,52.8463
Ambrolauri,43.15,42.5167
Kabarnet,35.743,0.4919
Jagodina,21.2564,43.975
Mukono,32.7553,0.3533
Kārsava,27.6739,56.7867
Skrunda,22.0164,56.6756
Migori,34.4731,-1.0634
Kerugoya,37.2803,-0.4989
Siquijor,123.515,9.2142
Yumbe,31.2469,3.4651
Jaunjelgava,25.0814,56.6175
Paola,14.4989,35.8731
Sihanoukville,103.5,10.6333
Buchanan,-10.05,5.8833
Varakļāni,26.755,56.6078
Xgħajra,14.5475,35.8856
Hithadhoo,73.0833,-0.6
Iklin,14.4522,35.9092
Slovenske Konjice,15.421,46.3362
Vĩnh Yên,105.5967,21.31
Dar Naim,-15.9327,18.0973
Iten,35.5081,0.6703
Veymandoo,73.095,2.1878
Mežica,14.8536,46.5206
Phalombe,35.65,-15.8
Nyamira,34.9358,-0.5633
Machinga,35.5167,-14.9667
Totness,-56.32,5.8904
Longford,-7.8,53.7333
Auki,160.6978,-8.7678
Kirkop,14.4853,35.8422
Trim,-6.7917,53.555
Felidhoo,73.547,3.4718
Aioun,-9.6167,16.6667
Xuddur,43.8878,4.12
Kasaali,31.55,-0.6167
Kapsabet,35.1,0.2
Lubāna,26.7228,56.9017
Šabac,19.6939,44.7558
Nilandhoo,72.89,3.0567
Viesīte,25.5569,56.3453
Kirakira,161.9205,-10.4544
Kamnik,14.6097,46.225
Radlje ob Dravi,15.2226,46.6149
Carrick on Shannon,-8.09,53.9469
Attard,14.4425,35.8897
Marsa,14.4953,35.8792
Foammulah,73.4256,-0.3
Bu’aale,42.5833,1.0833
Tullamore,-7.5,53.2667
Zilupe,28.1225,56.3856
Fomboni,43.7419,-12.2822
Grosuplje,14.6562,45.9551
Kurunegala,80.3667,7.4833
Cesvaine,26.3067,56.9683
Xocalı,46.7892,39.9111
Murang’a,37.1526,-0.721
Bududa,34.3311,1.0112
Lagawe,121.1192,16.8
Għargħur,14.4519,35.9242
Żebbuġ,14.4411,35.8719
Zagorje,14.9942,46.1342
Slovenj Gradec,15.079,46.5093
Sotik Post,35.3416,-0.7813
Gudja,14.5031,35.8492
Vreed-en-Hoop,-58.1833,6.8
Escaldes-Engordany,1.5385,42.5085
Gornji Milanovac,20.456,44.0212
Relizane,0.556,35.7373
Viļaka,27.6722,57.1842
Žalec,15.1674,46.2516
Litija,14.8303,46.0565
Imqabba,14.4672,35.8461
Tam Kỳ,108.4833,15.5667
Saint Paul’s Bay,14.4006,35.9483
Krško,15.4922,45.959
Jesenice,14.0602,46.4366
Radovljica,14.1744,46.3444
Marsaxlokk,14.5431,35.8419
Prevalje,14.98,46.5467
Weno,151.85,7.4458
Taro,156.3972,-6.7111
Għaxaq,14.5167,35.8489
Birżebbuġa,14.5269,35.8258
Żurrieq,14.4742,35.8311
Naxxar,14.4436,35.9136
Sopište,21.4275,41.9547
Trbovlje,15.0533,46.155
Muli,73.5811,2.9217
Ar Rayyān,51.4244,25.2919
Mazsalaca,25.05,57.8667
Wakiso,32.4594,0.4044
Ivančna Gorica,14.8044,45.9383
Aloja,24.8828,57.7669
Strenči,25.685,57.6272
Rogaška Slatina,15.6397,46.2375
Lyantonde,31.1572,-0.4031
Ipil,122.5861,7.7844
Aïn Temouchent,-1.1404,35.2975
Areguá,-57.3847,-25.3125
Serravalle,12.4811,43.9683
Halba,36.0797,34.5428
Nenagh,-8.1967,52.8619
Aknīste,25.7411,56.1622
Pāvilosta,21.1842,56.8878
Līgatne,25.0397,57.2336
Laško,15.2386,46.1563
Chikwawa,34.801,-16.035
Kasungu,33.4822,-13.0364
Labuan,115.2475,5.2803
Lata,165.8567,-10.738
Požega,20.05,43.85
Imtarfa,14.3989,35.8933
Kerċem,14.2267,36.0419
An Cabhán,-7.3606,53.9908
Fonadhoo,73.5031,1.8342
Žirovnica,14.14,46.4047
Manadhoo,73.4136,5.7669
Ribeira Grande,-25.065,17.1825
Ponta do Sol,-25.0917,17.2014
Krupanj,19.3619,44.3656
Lebane,21.7333,42.9167
Štore,15.3139,46.2208
Siaya,34.2881,0.0607
Ape,26.6928,57.5392
Cerklje na Gorenjskem,14.4886,46.2542
Isale,29.4833,-3.3444
Šoštanj,15.0486,46.38
Điện Biên Phủ,103.0169,21.3833
P’yŏngsŏng,125.8719,39.2464
Luqa,14.4886,35.8589
Diego Martin,-61.5662,10.7208
Vladičin Han,22.0667,42.7
Knjaževac,22.4333,43.5
Basco,121.9702,20.4486
Ljubovija,19.3785,44.1896
Slovenska Bistrica,15.5707,46.3941
Smederevska Palanka,20.9587,44.3655
Mahonda,39.2519,-5.9897
Mali Zvornik,19.1214,44.3992
Point Fortin,-61.6841,10.1741
Port Laoise,-7.3008,53.0309
Surdulica,22.1672,42.695
Požarevac,21.1897,44.62
Mayuge,33.4806,0.4578
Varaždin,16.3333,46.3
Shariff Aguak,124.4417,6.8647
Zaječar,22.2847,43.9042
Lakatoro,167.4208,-16.1069
Šentjur,15.3973,46.2225
Al Khawr,51.5058,25.6839
Dowa,33.9385,-13.6532
Castlebar,-9.3,53.85
Aïn Defla,1.9679,36.2641
Mādabā,35.8,31.7167
Sélibaby,-12.1833,15.167
Cabarroguis,121.5212,16.5111
Asaba,6.75,6.1833
Prebold,15.0925,46.2369
Tulagi,160.1506,-9.1031
Miklavž na Dravskem Polju,15.6972,46.5058
Jordan,122.5963,10.6584
Aranguez,-61.4461,10.6472
Šempeter pri Gorici,13.6378,45.9283
Mozirje,14.9633,46.3394
Rumonge,29.4386,-3.9736
Trebnje,15.0086,45.9104
Paraćin,21.4167,43.8667
Bulambuli,34.3833,1.1667
Borgo Maggiore,12.4475,43.9408
Maracha,30.9553,3.2704
Luwero,32.4731,0.8492
Kapenguria,35.1119,1.2389
Polzela,15.0667,46.2833
Yenagoa,6.2676,4.9267
Qrendi,14.4583,35.8347
Namayingo,33.8849,0.2398
Xewkija,14.2581,36.0328
Lučani,20.1333,43.8667
Brežice,15.5925,45.9044
Suong,105.65,11.9167
Għasri,14.2264,36.0578
Gllogovc,20.8206,42.5872
Kočevje,14.8594,45.643
Smederevo,20.9289,44.6633
Đồng Xoài,106.8832,11.5349
Mila,6.2644,36.4503
Al Buraymī,55.8025,24.2558
Bontoc,120.978,17.0899
Đà Lạt,108.4429,11.9359
Luuka Town,33.3002,0.7008
Dingli,14.3822,35.8614
Kabugao,121.184,18.0231
Hunedoara,22.9,45.75
Spodnje Hoče,15.65,46.5
Selnica ob Dravi,15.495,46.55
Aleksinac,21.7047,43.5383
Despotovac,21.4333,44.0833
Šmartno,14.8442,46.0444
Cibitoke,29.1248,-2.8869
Medvode,14.4333,46.1333
Kibuku,33.7975,1.0433
Bupoto,34.3578,0.9061
Xagħra,14.2644,36.05
Lenart v Slovenskih Goricah,15.8306,46.5755
Lai Châu,103.4393,22.3991
Neno,34.6534,-15.3981
Moravče,14.745,46.1369
Apac,32.534,1.9845
Imdina,14.4025,35.8869
Kladovo,22.6072,44.6039
Kanal,13.6397,46.0886
Nadur,14.2942,36.0378
Nazarje,14.9467,46.3176
Mengeš,14.575,46.1669
Zreče,15.3667,46.3833
Preddvor,14.4231,46.3025
Rubirizi,30.1336,-0.2989
Vuzenica,15.1669,46.5992
Vwawa,32.9347,-9.1081
Vrhnika,14.2936,45.9622
Pirot,22.585,43.1519
Domagnano,12.4686,43.9492
Busesa,33.6003,0.6263
Sevnica,15.3039,46.0092
Poljčane,15.5792,46.3119
Vlasotince,22.1333,42.9667
Prosperidad,125.8964,8.58
Koani,39.2833,-6.1333
Dhuusamarreeb,46.3875,5.5375
Žiri,14.1083,46.046
Šmarje,15.5192,46.2272
Komenda,14.5407,46.2038
Metlika,15.3142,45.6472
Sannat,14.2428,36.0244
Fada,21.5833,17.1833
Vojnik,15.3028,46.2931
Škofljica,14.5767,45.9833
Brezovica,14.4,46.0333
Buala,159.5905,-8.1448
Buikwe,33.0106,0.3375
Kagadi,30.8089,0.9378
Muta,15.1661,46.6114
Radenci,16.0442,46.6472
Log,14.3667,46.0167
Eschen,9.5216,47.2109
Colonia,138.1292,9.5144
Spodnji Duplek,15.7453,46.5031
Bushenyi,30.2114,-0.5853
Waitangi,-176.561,-43.951
Schellenberg,9.5395,47.2283
Eenhana,16.3333,-17.4667
Acquaviva,12.4183,43.9453
Siġġiewi,14.4364,35.8556
Kon Tum,107.9792,14.3417
Ash Shīḩānīyah,51.2226,25.3709
Borovnica,14.3642,45.918
Kaliro,33.5048,0.8949
Ljutomer,16.1975,46.5208
Aračinovo,21.5619,42.0264
Prokuplje,21.5861,43.2339
Batočina,21.0833,44.15
Afega,-171.8531,-13.7973
Mellieħa,14.3622,35.9564
Umm Şalāl ‘Alī,51.3975,25.4697
Aileu,125.5664,-8.7281
Oplotnica,15.4467,46.3878
Fiorentino,12.4581,43.9092
Butebo,33.9222,1.1942
Akjoujt,-14.391,19.747
Namutumba,33.6858,0.8363
Debe,-61.45,10.2
Miragoâne,-73.0883,18.4411
Lukovica,14.7,46.1667
Dogbo,1.7833,6.8167
Abakaliki,8.1137,6.3249
Manafwa,34.3743,0.9784
Šenčur,14.4197,46.2456
Ibanda,30.5319,-0.1539
Mirna,15.0619,45.9553
Rače,15.6814,46.4519
Lelystad,5.474,52.5176
Črnomelj,15.1889,45.5711
Wote,37.6288,-1.7808
Mwatate,38.3772,-3.505
Vitanje,15.2958,46.3817
Munxar,14.2333,36.03
Doljevac,21.8334,43.1968
Rukungiri,29.9419,-0.8411
Għajnsielem,14.285,36.0264
Lifford,-7.4779,54.8356
Isangel,169.2817,-19.5417
Koprivnica,16.8167,46.15
Toftir,-6.7369,62.0978
Šentjernej,15.3361,45.84
Montegiardino,12.4833,43.9092
Kyenjojo,30.6214,0.6328
‘Ajlūn,35.7517,32.3325
Velika Plana,21.0833,44.3333
Az̧ Z̧a‘āyin,51.4831,25.5774
Qala,14.3094,36.0361
Al Jabīn,43.599,14.704
Mitoma,30.07,-0.6842
Kalungu,31.7569,-0.1667
Brvenica,20.9808,41.9672
Svilajnac,21.2,44.2167
Aḑ Ḑāli‘,44.7314,13.6957
Santa Luċija,14.2172,36.0431
Majšperk,15.7336,46.3517
Bukomansimbi,31.6042,-0.1578
Svrljig,22.1167,43.4167
Horjul,14.2992,46.0236
Postojna,14.2153,45.7743
Luče,14.7467,46.3561
Spodnja Hajdina,15.8469,46.4089
Nelspruit,30.9703,-25.4745
Šid,19.2264,45.1283
Negotin,22.5167,44.2167
Kajiado,36.7833,-1.85
Vodice,14.5,46.2
Rubanda,29.8461,-1.1883
Dapaong,0.2076,10.8623
Pivka,14.1967,45.6794
Braslovče,15.0389,46.2897
Butaleja,33.9563,0.9166
Sakété,2.6587,6.7362
Tivat,18.7,42.43
Lovrenc na Pohorju,15.3931,46.5406
Ruggell,9.5332,47.245
Črna na Koroškem,14.85,46.4667
Pesnica,15.6767,46.6069
Serere,33.4589,1.518
Cerknica,14.3581,45.7964
Amuria,33.6511,2.0036
Gamprin,9.5099,47.2199
Kenge,16.8999,-4.8296
Nsiika,30.465,-0.3831
Bojnik,21.718,43.0142
Kibiito,30.1925,0.4772
Kibingo,30.4359,-0.626
Capellen,5.9897,49.6444
Bukedea,34.0506,1.3169
Dobrna,15.2264,46.3375
Samraong,103.5176,14.1817
Ntara,30.3658,0.0044
Wiltz,5.9319,49.9689
Binyin,34.5333,1.4167
Šentilj,15.6481,46.6817
Kaédi,-13.5037,16.1503
Vransko,14.9514,46.2439
Lubango,13.5,-14.9167
Šentrupert,15.0956,45.9778
Mparo,30.0378,-1.1647
Odranci,16.2833,46.5833
Kinoni,30.4581,-0.6583
Ol Kalou,36.3788,-0.2643
Logatec,14.2258,45.9144
Kole,32.8003,2.4002
Tržič,14.3167,46.3667
Bohinjska Bistrica,13.955,46.2769
Zombo,30.9091,2.5135
Narok,35.8667,-1.0833
Rakai,31.4839,-0.72
Encamp,1.5667,42.5167
Lwengo,31.4081,-0.4161
Trzin,14.5667,46.1333
Rečica,14.9167,46.3167
Heydərabad,44.8485,39.7229
Gorišnica,16.0139,46.4147
Imġarr,14.3664,35.9206
Bukwo,34.75,1.3
Omuthiya,16.5795,-18.3592
Volčja Draga,13.6775,45.9069
Kasanda,31.8022,0.5567
Dokolo,33.172,1.9167
Dornava,15.9536,46.4367
Leulumoega,-171.9613,-13.823
Beltinci,16.2406,46.6053
Topola,20.6761,44.2525
Bogovinje,20.9136,41.9236
Balzers,9.5025,47.0667
Kamwenge,30.4208,0.2111
Železniki,14.1667,46.2333
Ngora,33.7772,1.4314
Kara,1.1861,9.5511
Dol,14.6008,46.0886
Ig,14.5289,45.9603
Techiman,-1.9395,7.5905
Alebtong,33.2547,2.2447
Brčko,18.8092,44.8783
Gorenja Vas,14.1481,46.1072
Pante Macassar,124.3833,-9.2
Għarb,14.2089,36.06
Cerkno,13.9817,46.1256
Suai,125.2565,-9.3129
Lospalos,127.0333,-8.5167
Stari Trg,14.4694,45.7128
Chiesanuova,12.4214,43.9061
Sveti Jurij,16.0235,46.5695
Pombas,-25.0201,17.1503
Videm,14.6942,45.85
Kanungu,29.7897,-0.9575
Ljubno,14.835,46.3456
Ulbroka,24.3039,56.9363
Straža,15.0728,45.78
Kanoni,31.8811,0.1772
Kokopo,152.2736,-4.35
Sejong,127.2919,36.6092
Tišina,16.0933,46.6556
Ramotswa,25.8167,-24.8667
Mulifanua,-172.036,-13.8318
Šmarješke Toplice,15.2231,45.862
Vrapčište,20.8856,41.8344
Kidričevo,15.7911,46.4036
Semič,15.1822,45.6461
Oyam,32.3703,2.2141
Ilinden,21.58,41.9945
Starše,15.7672,46.4658
Dobrovo,13.5264,45.9964
Turnišče,16.3203,46.6278
Gia Nghĩa,107.6907,12.0042
Blace,21.2847,43.2906
La Massana,1.5148,42.5434
Tabor,15.0183,46.2361
Saltangará,-6.7206,62.1156
Križevci,16.1386,46.5683
Siparia,-61.5074,10.1453
Tutong,114.6492,4.8028
Sembabule,31.4567,-0.0772
Vianden,6.2089,49.935
Tsirang,90.1229,27.0219
Kakumiro,31.3236,0.7806
Pailin,102.6093,12.8489
Petrovec,21.615,41.9389
Sveta Trojica v Slovenskih Goricah,15.8769,46.5767
Sveta Ana,15.8442,46.6492
Tolmin,13.7361,46.1864
Rabak,32.7437,13.188
Princes Town,-61.371,10.2718
Tarrafal,-24.3556,16.5667
Triesen,9.5239,47.11
Benedikt,15.8883,46.6086
Studeničani,21.5306,41.9158
Sant Julià de Lòria,1.4933,42.4664
Faetano,12.4981,43.9261
Buyende,33.155,1.1517
João Teves,-23.5892,15.0669
Kalaki,33.337,1.816
Kwale,39.4521,-4.1737
Isingiro,30.8302,-0.8686
Apatin,18.9833,45.6667
Mārupe,24.0467,56.9032
Kyegegwa,31.0414,0.5022
San Lawrenz,14.2036,36.0556
Radeče,15.1729,46.0659
Sefwi Wiawso,-2.4894,6.2058
Mersch,6.1061,49.7489
Ucar,47.6519,40.5121
Dolenjske Toplice,15.0667,45.7667
Hongseong,126.665,36.6009
Strendur,-6.7617,62.1096
Tearce,21.0531,42.0767
Tuzi,19.3314,42.3656
Veržej,16.1653,46.5836
Zgornja Kungota,15.6156,46.6392
Ćuprija,21.3686,43.9231
Muan,126.4714,34.9897
Jegunovce,21.1237,42.0724
Črenšovci,16.2906,46.5744
Želino,21.0624,41.9825
The Bottom,-63.2497,17.6265
Mirna Peč,15.0833,45.8603
Saratamata,167.9906,-15.2869
Rumuruti,36.5381,0.2725
Arilje,20.0906,43.7519
Kovin,20.9761,44.7475
Butalangu,32.2481,0.7011
Boljevac,21.9519,43.8247
San José de las Lajas,-82.1511,22.9614
Vipava,13.9622,45.8463
Ilirska Bistrica,14.2493,45.5651
Markovci,15.95,46.3833
Žužemberk,14.9292,45.8339
Phôn-Hông,102.4153,18.4953
Kosjerić,19.9167,44.0
Tvøroyri,-6.8063,61.5544
Dobrova,14.4172,46.055
Amolatar,32.8448,1.6378
Lelydorp,-55.2333,5.7
Velike Lašče,14.6364,45.8322
Puconci,16.1564,46.7067
Morant Bay,-76.4092,17.8814
Škocjan,15.2914,45.9067
Qubadlı,46.5797,39.3439
Ozurgeti,41.9833,41.9333
Ćićevac,21.45,43.7167
Mokronog,15.1408,45.9342
Bakjagol,128.0484,36.043
Plandište,21.1238,45.2292
Kozina,13.9356,45.61
Velika Polana,16.3469,46.5719
Cankova,16.0225,46.7208
Središče ob Dravi,16.2681,46.3942
Lamwo,32.8016,3.5297
Hrazdan,44.7667,40.5
Bangolo,-7.4864,7.0123
Rogašovci,16.0333,46.8
Bogatić,19.4807,44.8376
Lipkovo,21.5853,42.1564
Varvarin,21.3667,43.7167
Obleševo,22.3339,41.8833
Ražanj,21.5492,43.6744
Īlām,46.4227,33.6374
Mongar,91.24,27.275
Godāwari̇̄,80.5776,28.8755
Mionica,20.0833,44.25
Kurumul,144.6311,-5.855
Aranđelovac,20.5561,44.3042
Kula,19.5274,45.6109
Nova Vas,14.5058,45.7717
Apače,15.9106,46.6972
Cerkvenjak,15.9436,46.5706
Haa,89.2918,27.3685
Krapina,15.8744,46.1589
Palenga,32.3369,2.6131
Singa,33.9311,13.1483
Novi Bečej,20.1167,45.6
Bečej,20.0333,45.6167
Kuzma,16.0833,46.8369
Şərur,44.9826,39.5544
Juršinci,15.9714,46.4847
Port Loko,-12.7833,8.7667
Gornji Grad,14.8083,46.2953
Žitorađa,21.7167,43.1833
Videm pri Ptuju,15.9064,46.3686
Kotido,34.1331,2.9806
Titel,20.3,45.2
Pul-e ‘Alam,69.0227,33.9953
Laçın,46.5469,39.6408
Cirkulane,15.9952,46.3453
Bar,19.1,42.1
Ribnica,14.7275,45.7386
Miren,13.6075,45.8956
Sharan,68.7304,33.1757
Boorama,43.1828,9.9361
Tari,142.9506,-5.8489
Zavrč,16.0497,46.3917
Planken,9.5436,47.1844
Cocieri,29.1101,47.3087
Pader,33.2167,3.05
Merošina,21.7218,43.2813
Fuglafjørður,-6.815,62.2448
Triesenberg,9.5444,47.1182
Lufilufi,-171.5986,-13.8745
Bovec,13.5522,46.3378
Podlehnik,15.88,46.3353
Kotor,18.7712,42.4254
Stara Pazova,20.1667,44.9833
Carnikava,24.2842,57.1293
Clervaux,6.0314,50.0547
Redange-sur-Attert,5.8908,49.7656
Bosilovo,22.7278,41.4406
Goaso,-2.5172,6.8036
Vevčani,20.5933,41.2406
Dambai,0.1795,8.0662
Yardımlı,48.2372,38.9206
Igreja,-24.325,15.0339
Kaffrine,-15.5467,14.1016
Zgornje Gorje,14.0833,46.3833
Ķekava,24.2318,56.8296
Tomaž pri Ormožu,16.0836,46.4842
Sangre Grande,-61.1333,10.5667
Gaoua,-3.2508,10.2992
Nhlangano,31.2,-27.1167
Ordino,1.5331,42.555
Bosilegrad,22.4728,42.5005
Knić,20.7167,43.9167
Kostanjevica na Krki,15.4249,45.8463
Canillo,1.5981,42.567
Agago,33.3336,2.8338
Fort Wellington,-57.6038,6.3909
Vitomarci,15.9394,46.5275
Nova Sintra,-24.6956,14.8714
Şuḩār,56.7299,24.342
Komen,13.7483,45.8153
Sečanj,20.7725,45.3667
Füzuli,47.1431,39.6003
Nalerigu,-0.3698,10.5273
Divača,13.9703,45.6847
Destrnik,15.875,46.5006
Inčukalns,24.6863,57.0987
Kozje,15.5603,46.075
Nīlī,66.1302,33.7218
Bulisa,31.4116,2.1178
Phônsavan,103.2,19.45
Plasnica,21.1231,41.4672
Amudat,34.95,1.95
Jurovski Dol,15.7847,46.6064
Kovačica,20.6214,45.1117
Nabilatuk,34.5734,2.0525
Nkurenkuru,18.6,-17.6167
Pakxan,103.6669,18.3831
Dobje,15.4089,46.1367
Gornji Petrovci,16.2225,46.8053
Samdrup Jongkhar,91.5052,26.8007
Moravske-Toplice,16.2256,46.6875
Podvelka,15.3306,46.5869
Trnovska Vas,15.9,46.5167
Sarpang,90.2674,26.8639
Makole,15.6672,46.3172
Grad,16.1,46.8
Trashigang,91.5528,27.3333
Ādaži,24.3371,57.0705
Qəbələ,47.8491,40.9825
Ozolnieki,23.7761,56.6899
Neves,6.5525,0.3586
Medveđa,21.5833,42.8333
Napak,34.2501,2.2514
Vágur,-6.8175,61.4733
Pemagatshel,91.4031,27.038
Cova Figueira,-24.3,14.8833
Žitište,20.5497,45.485
Sofifi,127.5588,0.7373
Razkrižje,16.2811,46.5217
Čajetina,19.7167,43.75
Krivogaštani,21.3311,41.3369
Rogatec,15.7003,46.2294
Qacha’s Nek,28.6894,-30.1153
Sremska Mitrovica,19.6167,44.9833
Safotulafai,-172.1777,-13.6715
Ivanjica,20.2297,43.5811
Kuacjok,27.99,8.31
Sédhiou,-15.5569,12.7081
Tubmanburg,-10.8211,6.8706
Inđija,20.0792,45.0492
Vasilevo,22.643,41.4741
Žabari,21.2143,44.3562
Ed Daein,26.1317,11.4672
Osilnica,14.6979,45.5292
Petrovac na Mlavi,21.4194,44.3783
Pazin,13.9386,45.2392
Savalou,1.9756,7.9281
Mali Iđoš,19.6663,45.7092
Centar Župa,20.5586,41.4788
Ub,20.0667,44.45
Rača,20.9833,44.2333
Srbobran,19.8017,45.5522
Ljig,20.2394,44.2266
Kiryandongo,32.0622,1.8763
Rekovac,21.1333,43.8667
Skopun,-6.8823,61.9028
Mamuju,118.8861,-2.6806
Hargeysa,44.065,9.56
Kiruhura,30.8725,-0.2356
Leava,-178.1583,-14.2933
Garkalne,24.4195,57.0449
Santo António,7.4206,1.6386
Zrnovci,22.4444,41.8542
Novi Kneževac,20.1,46.05
Cəbrayıl,47.0261,39.4
Tsimasham,89.536,27.0989
Lajkovac,20.1667,44.3667
Ijevan,45.1485,40.8788
Bijelo Polje,19.7456,43.0292
Madīnat ash Shamāl,51.2009,26.1293
Bāzārak,69.5152,35.3129
Aleksandrovac,21.0514,43.4553
Petnjica,19.9644,42.9089
Sodražica,14.6356,45.7611
Samux,46.4087,40.7649
Dobrovnik,16.3525,46.6514
Pala,14.9073,9.3646
Matam,-13.3333,15.6167
Abim,33.6761,2.7017
Dalandzadgad,104.425,43.5708
Malo Crniće,21.2906,44.5603
Piņķi,23.9137,56.9419
Kuršumlija,21.2678,43.1408
Ntoroko,30.4811,1.0411
Dəvəçi,48.9871,41.2012
Čučer-Sandevo,21.3846,42.102
Raška,20.6092,43.2856
Mislinja,15.1956,46.4411
Golubac,21.6308,44.6529
Norðragøta,-6.7432,62.199
Pećinci,19.9664,44.9089
Qıvraq,45.1151,39.3994
Nova Crnja,20.6042,45.6685
Podčetrtek,15.5986,46.1569
Samamea,-171.5312,-13.9338
Xai,101.9847,20.6922
Ar Rustāq,57.4244,23.3908
Majdanpek,21.9333,44.4167
Danilovgrad,19.05,42.61
Buka,154.67,-5.42
Makedonska Kamenica,22.5876,42.0208
Satupa‘itea,-172.3269,-13.7659
Otuke,33.5007,2.5004
Ruma,19.8289,45.0031
Samtse,89.1,26.8667
Skrīveri,25.1195,56.6485
Asau,-172.6378,-13.5196
Hrib-Loški Potok,14.5911,45.7011
Nikšić,18.94,42.78
Şūr,59.5289,22.5667
Dolneni,21.454,41.4258
Safotu,-172.4018,-13.4513
Kəlbəcər,46.0445,40.1098
Kobilje,16.3978,46.6847
Vladimirci,19.7843,44.6158
Vailoa,-172.307,-13.7555
Kranjska Gora,13.7894,46.4839
Amuru,31.9387,2.8139
Iecava,24.2076,56.5977
Rosoman,21.9458,41.5167
Priekuļi,25.3571,57.3115
Buabidi,-81.6983,8.4746
Gusinje,19.8339,42.5619
Ribeira Brava,-24.2983,16.6158
Ibrā’,58.5334,22.6906
Žetale,15.7939,46.275
Şuşa,46.7499,39.7601
Tutin,20.3256,42.9875
Zelenikovo,21.5885,41.8841
Resen,21.0109,41.0893
Babušnica,22.4115,43.068
Xocavənd,47.1117,39.795
Sørvágur,-7.3066,62.0717
Kaišiadorys,24.4682,54.8653
Brus,21.0336,43.3836
Şahbuz,45.5739,39.4072
Hvannasund,-6.5204,62.2962
Eiði,-7.0924,62.2995
Massakory,15.7333,13.0
Šalovci,16.2981,46.825
Osečina,19.6,44.3667
Buba,-14.99,11.59
Al Ḩazm,44.7769,16.1641
Mogila,21.3786,41.1083
Nakapiripirit,34.7833,1.9167
Barentu,37.5907,15.1058
Veliko Gradište,21.5167,44.75
Bangar,115.0736,4.7083
Pili,123.7448,13.7177
Tofol,163.0083,5.3261
Burco,45.5336,9.5221
Kučevo,21.6667,44.4833
Koceljeva,19.8214,44.4687
Oyrarbakki,-6.9997,62.2079
Arta,42.8519,11.5264
Temerin,19.8869,45.4053
Vestmanna,-7.169,62.1548
Porkeri,-6.745,61.4814
Raseiniai,23.1239,55.3797
Gadžin Han,22.0333,43.2223
Roja,22.8088,57.5015
Gaigirgordub,-78.9667,9.55
Opovo,20.4303,45.0522
Kyankwanzi,31.8062,1.1987
Ropaži,24.6329,56.9747
São João dos Angolares,6.6494,0.1342
